State,Industry,Year,Value
District of Columbia,Professional and Business Services,2018,49.308571428571426
District of Columbia,Trade Transportation and Utilities,2008,22.602500000000003
District of Columbia,Trade Transportation and Utilities,2009,23.74666666666667
District of Columbia,Trade Transportation and Utilities,2010,23.988333333333333
District of Columbia,Trade Transportation and Utilities,2011,23.464999999999993
District of Columbia,Trade Transportation and Utilities,2012,25.67833333333333
District of Columbia,Trade Transportation and Utilities,2013,24.644166666666667
District of Columbia,Trade Transportation and Utilities,2014,23.828333333333337
District of Columbia,Trade Transportation and Utilities,2015,25.17583333333333
District of Columbia,Trade Transportation and Utilities,2016,27.245000000000005
District of Columbia,Trade Transportation and Utilities,2017,26.313333333333333
District of Columbia,Trade Transportation and Utilities,2018,26.764285714285716
Florida,Construction,2008,20.261666666666663
Florida,Construction,2009,21.96666666666667
Florida,Construction,2010,21.530833333333334
Florida,Construction,2011,21.68916666666667
Florida,Construction,2012,21.764166666666664
Florida,Construction,2013,22.308333333333334
Florida,Construction,2014,22.185
Florida,Construction,2015,22.799166666666665
Florida,Construction,2016,23.575000000000003
Florida,Construction,2017,24.80333333333333
Florida,Construction,2018,25.148571428571426
Florida,Financial Activities,2008,23.4675
Florida,Financial Activities,2009,26.9575
Florida,Financial Activities,2010,26.084166666666665
Florida,Financial Activities,2011,25.493333333333336
Florida,Financial Activities,2012,25.460833333333337
Florida,Financial Activities,2013,25.674166666666665
Florida,Financial Activities,2014,26.32083333333333
Florida,Financial Activities,2015,27.352500000000003
Florida,Financial Activities,2016,27.791666666666668
Florida,Financial Activities,2017,28.75583333333333
Florida,Financial Activities,2018,30.261428571428574
Florida,Leisure and Hospitality,2008,14.043333333333337
Florida,Leisure and Hospitality,2009,14.1225
Florida,Leisure and Hospitality,2010,14.0575
Florida,Leisure and Hospitality,2011,13.530833333333334
Florida,Leisure and Hospitality,2012,13.614166666666668
Florida,Leisure and Hospitality,2013,13.435833333333333
Florida,Leisure and Hospitality,2014,13.821666666666667
Florida,Leisure and Hospitality,2015,14.372500000000002
Florida,Leisure and Hospitality,2016,15.050833333333335
Florida,Leisure and Hospitality,2017,15.525833333333333
Florida,Leisure and Hospitality,2018,15.685714285714287
Florida,Manufacturing,2008,22.199166666666667
Florida,Manufacturing,2009,24.49666666666667
Florida,Manufacturing,2010,24.186666666666667
Florida,Manufacturing,2011,23.56333333333333
Florida,Manufacturing,2012,23.9275
Florida,Manufacturing,2013,23.77083333333333
Florida,Manufacturing,2014,23.221666666666664
Florida,Manufacturing,2015,23.65666666666667
Florida,Manufacturing,2016,25.412499999999998
Florida,Manufacturing,2017,25.78083333333333
Florida,Manufacturing,2018,26.28857142857143
Florida,Other Services,2008,20.894999999999996
Florida,Other Services,2009,20.710833333333333
Florida,Other Services,2010,19.708333333333332
Florida,Other Services,2011,18.83416666666667
Florida,Other Services,2012,18.69333333333333
Florida,Other Services,2013,18.890833333333333
Florida,Other Services,2014,19.37666666666667
Florida,Other Services,2015,20.15833333333333
Florida,Other Services,2016,21.249999999999996
Florida,Other Services,2017,20.383333333333333
Florida,Other Services,2018,20.457142857142856
Florida,Professional and Business Services,2008,23.566666666666666
Florida,Professional and Business Services,2009,23.574166666666667
Florida,Professional and Business Services,2010,24.039999999999996
Florida,Professional and Business Services,2011,25.027499999999993
Florida,Professional and Business Services,2012,25.291666666666668
Florida,Professional and Business Services,2013,25.3625
Florida,Professional and Business Services,2014,25.719166666666666
Florida,Professional and Business Services,2015,26.07083333333333
Florida,Professional and Business Services,2016,27.060833333333335
Florida,Professional and Business Services,2017,28.40416666666667
Florida,Professional and Business Services,2018,28.891428571428573
Florida,Trade Transportation and Utilities,2008,18.81416666666667
Florida,Trade Transportation and Utilities,2009,19.084166666666665
Florida,Trade Transportation and Utilities,2010,18.800833333333333
Florida,Trade Transportation and Utilities,2011,18.21916666666667
Florida,Trade Transportation and Utilities,2012,18.35666666666667
Florida,Trade Transportation and Utilities,2013,18.9325
Florida,Trade Transportation and Utilities,2014,19.25583333333333
Florida,Trade Transportation and Utilities,2015,20.054166666666664
Florida,Trade Transportation and Utilities,2016,20.70416666666667
Florida,Trade Transportation and Utilities,2017,21.02
Florida,Trade Transportation and Utilities,2018,22.02285714285714
Georgia,Construction,2008,19.46666666666667
Georgia,Construction,2009,21.1975
Georgia,Construction,2010,21.381666666666664
Georgia,Construction,2011,21.679999999999996
Georgia,Construction,2012,22.0525
Georgia,Construction,2013,22.569999999999997
Georgia,Construction,2014,22.704166666666666
Georgia,Construction,2015,23.310833333333335
Georgia,Construction,2016,24.515
Georgia,Construction,2017,24.965
Georgia,Construction,2018,25.33714285714285
Georgia,Financial Activities,2008,24.94333333333334
Georgia,Financial Activities,2009,25.574166666666667
Georgia,Financial Activities,2010,25.102499999999996
Georgia,Financial Activities,2011,24.52
Georgia,Financial Activities,2012,26.853333333333335
Georgia,Financial Activities,2013,30.042499999999993
Georgia,Financial Activities,2014,30.635833333333334
Georgia,Financial Activities,2015,29.28583333333333
Georgia,Financial Activities,2016,30.361666666666668
Georgia,Financial Activities,2017,33.04
Georgia,Financial Activities,2018,33.715714285714284
Georgia,Leisure and Hospitality,2008,12.025833333333336
Georgia,Leisure and Hospitality,2009,11.516666666666666
Georgia,Leisure and Hospitality,2010,11.901666666666664
Georgia,Leisure and Hospitality,2011,12.237500000000002
Georgia,Leisure and Hospitality,2012,12.189166666666667
Georgia,Leisure and Hospitality,2013,12.040000000000001
Georgia,Leisure and Hospitality,2014,12.023333333333333
Georgia,Leisure and Hospitality,2015,12.550833333333335
Georgia,Leisure and Hospitality,2016,12.6825
Georgia,Leisure and Hospitality,2017,13.058333333333332
Georgia,Leisure and Hospitality,2018,13.3
Georgia,Manufacturing,2008,19.03833333333333
Georgia,Manufacturing,2009,19.8625
Georgia,Manufacturing,2010,20.275833333333335
Georgia,Manufacturing,2011,21.27166666666667
Georgia,Manufacturing,2012,21.62
Georgia,Manufacturing,2013,22.2075
Georgia,Manufacturing,2014,23.316666666666663
Georgia,Manufacturing,2015,23.948333333333334
Georgia,Manufacturing,2016,25.057500000000005
Georgia,Manufacturing,2017,24.25666666666667
Georgia,Manufacturing,2018,24.117142857142856
Georgia,Other Services,2008,15.457499999999998
Georgia,Other Services,2009,17.155833333333334
Georgia,Other Services,2010,18.13
Georgia,Other Services,2011,17.8775
Georgia,Other Services,2012,17.864166666666666
Georgia,Other Services,2013,18.9575
Georgia,Other Services,2014,20.169999999999998
Georgia,Other Services,2015,21.219166666666666
Georgia,Other Services,2016,20.90833333333333
Georgia,Other Services,2017,21.135833333333334
Georgia,Other Services,2018,23.06714285714286
Georgia,Professional and Business Services,2008,26.215833333333336
Georgia,Professional and Business Services,2009,26.573333333333334
Georgia,Professional and Business Services,2010,26.59500000000001
Georgia,Professional and Business Services,2011,26.84166666666667
Georgia,Professional and Business Services,2012,25.47083333333333
Georgia,Professional and Business Services,2013,25.7
Georgia,Professional and Business Services,2014,27.090833333333336
Georgia,Professional and Business Services,2015,28.694166666666664
Georgia,Professional and Business Services,2016,29.985833333333336
Georgia,Professional and Business Services,2017,32.51166666666667
Georgia,Professional and Business Services,2018,33.09428571428571
Georgia,Trade Transportation and Utilities,2008,19.812500000000004
Georgia,Trade Transportation and Utilities,2009,19.801666666666666
Georgia,Trade Transportation and Utilities,2010,19.71083333333333
Georgia,Trade Transportation and Utilities,2011,20.135
Georgia,Trade Transportation and Utilities,2012,20.424166666666668
Georgia,Trade Transportation and Utilities,2013,20.432499999999997
Georgia,Trade Transportation and Utilities,2014,21.517500000000002
Georgia,Trade Transportation and Utilities,2015,21.728333333333335
Georgia,Trade Transportation and Utilities,2016,21.777500000000003
Georgia,Trade Transportation and Utilities,2017,22.912499999999998
Georgia,Trade Transportation and Utilities,2018,23.56857142857143
Hawaii,Leisure and Hospitality,2008,17.399166666666662
Hawaii,Leisure and Hospitality,2009,17.031666666666663
Hawaii,Leisure and Hospitality,2010,16.555833333333336
Hawaii,Leisure and Hospitality,2011,16.606666666666666
Hawaii,Leisure and Hospitality,2012,16.98
Hawaii,Leisure and Hospitality,2013,18.08666666666667
Hawaii,Leisure and Hospitality,2014,18.6975
Hawaii,Leisure and Hospitality,2015,19.33083333333333
Hawaii,Leisure and Hospitality,2016,20.118333333333336
Hawaii,Leisure and Hospitality,2017,21.016666666666666
Hawaii,Leisure and Hospitality,2018,21.344285714285718
Hawaii,Manufacturing,2008,20.71166666666667
Hawaii,Manufacturing,2009,21.663333333333338
Hawaii,Manufacturing,2010,21.4175
Hawaii,Manufacturing,2011,20.480833333333333
Hawaii,Manufacturing,2012,20.48333333333333
Hawaii,Manufacturing,2013,20.176666666666666
Hawaii,Manufacturing,2014,19.489166666666666
Hawaii,Manufacturing,2015,19.982499999999998
Hawaii,Manufacturing,2016,20.38083333333333
Hawaii,Manufacturing,2017,22.20416666666667
Hawaii,Manufacturing,2018,23.759999999999998
Hawaii,Professional and Business Services,2008,22.10833333333333
Hawaii,Professional and Business Services,2009,21.705833333333334
Hawaii,Professional and Business Services,2010,22.790833333333335
Hawaii,Professional and Business Services,2011,24.006666666666664
Hawaii,Professional and Business Services,2012,23.478333333333335
Hawaii,Professional and Business Services,2013,23.77
Hawaii,Professional and Business Services,2014,24.275833333333335
Hawaii,Professional and Business Services,2015,23.489166666666662
Hawaii,Professional and Business Services,2016,25.061666666666664
Hawaii,Professional and Business Services,2017,25.723333333333333
Hawaii,Professional and Business Services,2018,25.918571428571425
Hawaii,Trade Transportation and Utilities,2008,17.98166666666667
Hawaii,Trade Transportation and Utilities,2009,18.64333333333333
Hawaii,Trade Transportation and Utilities,2010,19.451666666666668
Hawaii,Trade Transportation and Utilities,2011,19.741666666666667
Hawaii,Trade Transportation and Utilities,2012,21.028333333333336
Hawaii,Trade Transportation and Utilities,2013,22.4225
Hawaii,Trade Transportation and Utilities,2014,23.419166666666666
Hawaii,Trade Transportation and Utilities,2015,24.025833333333335
Hawaii,Trade Transportation and Utilities,2016,24.664999999999992
Hawaii,Trade Transportation and Utilities,2017,25.495833333333334
Hawaii,Trade Transportation and Utilities,2018,26.53714285714286
Idaho,Construction,2008,17.6575
Idaho,Construction,2009,19.096666666666668
Idaho,Construction,2010,21.0625
Idaho,Construction,2011,21.349999999999998
Idaho,Construction,2012,20.753333333333334
Idaho,Construction,2013,20.495
Idaho,Construction,2014,20.461666666666666
Idaho,Construction,2015,21.102500000000003
Idaho,Construction,2016,21.161666666666665
Idaho,Construction,2017,22.838333333333335
Idaho,Construction,2018,24.208571428571425
Idaho,Financial Activities,2008,19.999166666666667
Idaho,Financial Activities,2009,20.93583333333333
Idaho,Financial Activities,2010,21.63083333333333
Idaho,Financial Activities,2011,20.613333333333333
Idaho,Financial Activities,2012,20.499166666666667
Idaho,Financial Activities,2013,20.92083333333333
Idaho,Financial Activities,2014,22.520833333333332
Idaho,Financial Activities,2015,26.07166666666667
Idaho,Financial Activities,2016,25.470833333333335
Idaho,Financial Activities,2017,25.403333333333332
Idaho,Financial Activities,2018,25.172857142857143
Idaho,Leisure and Hospitality,2008,10.0575
Idaho,Leisure and Hospitality,2009,10.410833333333334
